2025-11-24 17:14:31 | alexey_kozak | Q: Привет | A: Привет-привет! | Tag: greeting | Prob: 1.00 | Type: high_conf
2025-11-28 12:24:05 | alexey_kozak | Q: Клубы в Сеуле | A: В Сеуле ночные клубы в районе Gangnam и Itaewon. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 12:24:30 | alexey_kozak | Q: Патонг ночью | A: В Бангкоке попробуйте клубы на Khao San Road и RCA. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 12:26:00 | alexey_kozak | Q: Фукуок ночные клубы | A: На Фукуоке есть бары и клубы в Дуонг Донг. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 12:26:32 | alexey_kozak | Q: Чем заняться на Фукуоке? | A: На Фукуоке доступны снорклинг, пляжные прогулки, рыбалка и посещение плантаций перца. | Tag: activities | Prob: 1.00 | Type: high_conf
2025-11-28 12:26:38 | alexey_kozak | Q: Активности в Сеуле | A: В Сеуле интересны дворцы, рынки, музеи, катание на канатной дороге Namsan и уличная еда. | Tag: activities | Prob: 1.00 | Type: high_conf
2025-11-28 12:26:45 | alexey_kozak | Q: Развлечения на Пхукете | A: На Пхукете популярны морские экскурсии, сафари на слонах, снорклинг, дайвинг и пляжный отдых. | Tag: activities | Prob: 1.00 | Type: high_conf
2025-11-28 12:26:53 | alexey_kozak | Q: Погода в Токио | A: В Токио лучший сезон для поездки — весна (март-май) и осень (сентябрь-ноябрь), комфортная погода и сакура. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 12:26:59 | alexey_kozak | Q: Когда ехать на Бали? | A: На Бали сухой сезон с апреля по октябрь, сезон дождей с ноября по март. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 12:27:07 | alexey_kozak | Q: Сезон дождей на Фукуоке | A: На Фукуоке сухой сезон с ноября по март, дождливый период с мая по октябрь. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 12:27:13 | alexey_kozak | Q: Виза на Бали | A: На Бали (Индонезия) россияне получают визу по прибытии на 30 дней или электронную визу заранее. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 12:27:29 | alexey_kozak | Q: Документы для поездки в Сингапур | A: В Сингапур россиянам разрешено пребывать без визы до 30 дней, нужен действующий паспорт и обратный билет. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 12:27:36 | alexey_kozak | Q: Нужна ли виза в Таиланд? | A: В Сингапур россиянам разрешено пребывать без визы до 30 дней, нужен действующий паспорт и обратный билет. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 12:28:22 | alexey_kozak | Q: Где обменять валюту в Сеуле? | A: В Сеуле лучше менять валюту в Myeongdong и аэропорту Инчхон. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 12:28:36 | alexey_kozak | Q: Обмен валюты на Пхукете | A: На Пхукете обмен валют удобен в Патонге и на пляже Ката. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 12:28:44 | alexey_kozak | Q: Где поменять деньги на Бали? | A: На Бали лучше использовать банки и обменники в Убуде и Семиньяке. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 12:28:51 | alexey_kozak | Q: Экскурсии на Бали | A: На Бали популярны туры по храмам, рисовым террасам и активные виды спорта. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 12:28:57 | alexey_kozak | Q: Туры в Сингапуре | A: В Сингапуре туры по Gardens by the Bay, Sentosa и Marina Bay Sands. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 12:29:06 | alexey_kozak | Q: Морские экскурсии на Пхукете | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 12:29:16 | alexey_kozak | Q: Такси в Токио | A: В Токио удобно использовать локальные такси-приложения и JR Line до центра. | Tag: taxi_service | Prob: 1.00 | Type: high_conf
2025-11-28 12:29:23 | alexey_kozak | Q: Как вызвать такси на Фукуоке? | A: На Фукуоке такси и тук-туки доступны по всему острову. | Tag: taxi_service | Prob: 1.00 | Type: high_conf
2025-11-28 12:29:30 | alexey_kozak | Q: Заказать трансфер на Бали | A: На Бали такси Grab или арендованный автомобиль наиболее удобны. | Tag: taxi_service | Prob: 1.00 | Type: high_conf
2025-11-28 12:29:36 | alexey_kozak | Q: Советы для путешественников по Азии | A: Используйте общественный транспорт, чтобы экономить деньги. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 12:29:41 | alexey_kozak | Q: Что взять в отпуск? | A: Скачайте оффлайн-карты и изучите местные приложения для туристов. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 12:29:46 | alexey_kozak | Q: Как сэкономить в путешествии? | A: Используйте общественный транспорт, чтобы экономить деньги. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 12:29:55 | alexey_kozak | Q: Можете уточнить? | A: Пожалуйста, уточните ваш запрос. | Tag: clarification | Prob: 1.00 | Type: high_conf
2025-11-28 12:30:01 | alexey_kozak | Q: Что именно вас интересует? | A: Пожалуйста, уточните ваш запрос. | Tag: clarification | Prob: 1.00 | Type: high_conf
2025-11-28 12:30:06 | alexey_kozak | Q: Сколько стоит билет на Луну? | A: Пока не знаю точного ответа, но обязательно изучу этот вопрос. | Tag: unknown | Prob: 1.00 | Type: high_conf
2025-11-28 12:30:11 | alexey_kozak | Q: Могу ли я привезти слона в Сингапур? | A: Извините, я пока не знаю ответа на этот вопрос. Сохраню его для обучения. | Tag: unknown | Prob: 1.00 | Type: high_conf
2025-11-28 12:30:19 | alexey_kozak | Q: Спасибо за помощь | A: Обращайтесь, если будут вопросы по путешествию! | Tag: thanks | Prob: 1.00 | Type: high_conf
2025-11-28 12:30:31 | alexey_kozak | Q: Виза на Бали | A: На Бали (Индонезия) россияне получают визу по прибытии на 30 дней или электронную визу заранее. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 12:30:38 | alexey_kozak | Q: Документы для поездки в Сингапур | A: В Сингапур россиянам разрешено пребывать без визы до 30 дней, нужен действующий паспорт и обратный билет. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 12:30:47 | alexey_kozak | Q: Нужна ли виза в Таиланд? | A: В Шри-Ланку (Хиккадува) оформляется электронная авторизация ETA перед поездкой, пребывание до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 12:48:06 | alexey_kozak | Q: Нужна ли виза в Таиланд? | A: В Таиланд (Бангкок, Пхукет) граждане Беларуси могут находиться без визы до 30 дней при условии прилёта самолётом и наличия обратного билета. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 12:55:34 | alexey_kozak | Q: Виза в Шри-Ланку | A: Уточните страну или город, и я дам актуальные требования по визе и документам для граждан Беларуси. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 12:56:06 | alexey_kozak | Q: Виза во Вьетнам | A: Во Вьетнам (Фукуок) туристическая виза для граждан Беларуси требуется при пребывании более 15 дней, для острова Фукуок есть безвизовый режим до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:01:50 | alexey_kozak | Q: Виза в Шри-Ланку | A: Уточните страну или город, и я дам актуальные требования по визе и документам для граждан Беларуси. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:02:01 | alexey_kozak | Q: Виза в Хиккадува | A: Уточните страну или город, и я дам актуальные требования по визе и документам для граждан Беларуси. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:02:16 | alexey_kozak | Q: Виза во Вьетнам | A: Уточните страну или город, и я дам актуальные требования по визе и документам для граждан Беларуси. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:03:59 | alexey_kozak | Q: Виза во Вьетнам | A: Уточните страну или город, и я дам актуальные требования по визе и документам для граждан Беларуси. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:04:07 | alexey_kozak | Q: Виза в Шри-Ланку | A: Уточните страну или город, и я дам актуальные требования по визе и документам для граждан Беларуси. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:08:01 | alexey_kozak | Q: Виза во Вьетнам | A: Уточните страну или город, и я дам актуальные требования по визе и документам для граждан Беларуси. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:08:08 | alexey_kozak | Q: Виза в Шри-Ланку | A: Уточните страну или город, и я дам актуальные требования по визе и документам для граждан Беларуси. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:10:00 | alexey_kozak | Q: Виза во Вьетнам | A: Во Вьетнам (Фукуок) туристическая виза для граждан Беларуси требуется при пребывании более 15 дней, для острова Фукуок есть безвизовый режим до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:10:07 | alexey_kozak | Q: Виза на Бали | A: На Бали (Индонезия) граждане Беларуси получают визу по прибытии на 30 дней или электронную визу заранее. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:10:16 | alexey_kozak | Q: Виза в Хиккадува | A: В Шри-Ланку (Хиккадува) оформляется электронная авторизация ETA перед поездкой, пребывание до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:10:29 | alexey_kozak | Q: Виза в Шри-Ланку | A: Уточните страну или город, и я дам актуальные требования по визе и документам для граждан Беларуси. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:15:40 | alexey_kozak | Q: Виза в Хиккадува | A: В Шри-Ланку (Хиккадува) оформляется электронная авторизация ETA перед поездкой, пребывание до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:15:47 | alexey_kozak | Q: Виза на Бали | A: На Бали (Индонезия) граждане Беларуси получают визу по прибытии на 30 дней или электронную визу заранее. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:15:51 | alexey_kozak | Q: Виза в Шри-Ланку | A: В Шри-Ланку (Хиккадува) оформляется электронная авторизация ETA перед поездкой, пребывание до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:16:37 | alexey_kozak | Q: Шоппинг на Бали | A: На Бали популярны рынки Убуда и магазины в Семиньяке. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 13:16:42 | alexey_kozak | Q: Магазины в Токио | A: В Токио советую район Ginza и Shibuya для шоппинга. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 13:16:47 | alexey_kozak | Q: Где купить сувениры на Фукуоке? | A: На Фукуоке можно купить сувениры в ночном рынке Dinh Cau. | Tag: shopping | Prob: 1.00 | Type: high_conf
2025-11-28 13:16:51 | alexey_kozak | Q: Где поесть в Сеуле? | A: В Сеуле попробуйте корейское барбекю и Bibimbap. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 13:16:57 | alexey_kozak | Q: Лучшие кафе на Бали | A: На Бали советую кафе с балийской кухней в Убуде и Семиньяке. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 13:17:05 | alexey_kozak | Q: Рестораны в Бангкоке | A: В Бангкоке популярны уличные рынки с тайской едой. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 13:17:13 | alexey_kozak | Q: Где остановиться в Токио? | A: В Токио популярны отели в районе Shinjuku и Shibuya. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:17:18 | alexey_kozak | Q: Где остановиться в Минске? | A: Извините, я пока не знаю ответа на этот вопрос. Сохраню его для обучения. | Tag: unknown | Prob: 1.00 | Type: high_conf
2025-11-28 13:17:26 | alexey_kozak | Q: Фукуок отель | A: На Фукуоке популярны отели на пляже Long Beach и в Дуонг Донг. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:17:30 | alexey_kozak | Q: Бали вилла | A: Извините, я пока не знаю ответа на этот вопрос. Сохраню его для обучения. | Tag: unknown | Prob: 1.00 | Type: high_conf
2025-11-28 13:17:38 | alexey_kozak | Q: Бали отель | A: На Бали рекомендуются виллы в Убуде и Куте. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:17:47 | alexey_kozak | Q: Что посмотреть на Бали? | A: На Бали стоит посетить рисовые террасы Тегаллаланг и храм Улувату. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 13:17:53 | alexey_kozak | Q: Достопримечательности в Сингапуре | A: В Сингапуре интересны Marina Bay Sands и Gardens by the Bay. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 13:17:58 | alexey_kozak | Q: Что интересного в Бангкоке? | A: В Бангкоке рекомендуются храмы Wat Pho и Grand Palace. | Tag: attractions | Prob: 1.00 | Type: high_conf
2025-11-28 13:18:03 | alexey_kozak | Q: Как передвигаться по Бангкоку? | A: В Бангкоке удобно пользоваться BTS Skytrain и такси. | Tag: transport_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:18:09 | alexey_kozak | Q: Метро в Сингапуре | A: В Сингапуре эффективно метро MRT и автобусы. | Tag: transport_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:18:13 | alexey_kozak | Q: Транспорт на Бали | A: На Бали можно арендовать мотоцикл, автомобиль или использовать экскурсионные туры. | Tag: transport_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:18:23 | alexey_kozak | Q: Ночная жизнь в Пхукете | A: На Пхукете ночная жизнь сосредоточена в районе Патонг. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 13:18:28 | alexey_kozak | Q: Бали вечеринки? | A: На Бали лучшие вечеринки в Куте и Семиньяке. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 13:18:33 | alexey_kozak | Q: Клубы в Сеуле | A: В Сеуле ночные клубы в районе Gangnam и Itaewon. | Tag: nightlife | Prob: 1.00 | Type: high_conf
2025-11-28 13:18:38 | alexey_kozak | Q: Чем заняться на Фукуоке? | A: На Фукуоке доступны снорклинг, пляжные прогулки, рыбалка и посещение плантаций перца. | Tag: activities | Prob: 1.00 | Type: high_conf
2025-11-28 13:18:45 | alexey_kozak | Q: Активности в Сеуле | A: В Сеуле интересны дворцы, рынки, музеи, катание на канатной дороге Namsan и уличная еда. | Tag: activities | Prob: 1.00 | Type: high_conf
2025-11-28 13:18:50 | alexey_kozak | Q: Развлечения на Пхукете | A: На Пхукете популярны морские экскурсии, сафари на слонах, снорклинг, дайвинг и пляжный отдых. | Tag: activities | Prob: 1.00 | Type: high_conf
2025-11-28 13:18:55 | alexey_kozak | Q: Погода в Токио | A: В Токио лучший сезон для поездки — весна (март-май) и осень (сентябрь-ноябрь), комфортная погода и сакура. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:19:00 | alexey_kozak | Q: Когда ехать на Бали? | A: На Бали сухой сезон с апреля по октябрь, сезон дождей с ноября по март. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:19:07 | alexey_kozak | Q: Сезон дождей на Фукуоке | A: На Фукуоке сухой сезон с ноября по март, дождливый период с мая по октябрь. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:19:17 | alexey_kozak | Q: Виза на Бали | A: На Бали (Индонезия) граждане Беларуси получают визу по прибытии на 30 дней или электронную визу заранее. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:19:22 | alexey_kozak | Q: Документы для поездки в Сингапур | A: В Сингапур граждане Беларуси разрешено пребывать без визы до 30 дней, нужен действующий паспорт и обратный билет. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:19:28 | alexey_kozak | Q: Нужна ли виза в Таиланд? | A: В Таиланд (Бангкок, Пхукет) граждане Беларуси могут находиться без визы до 30 дней при условии прилёта самолётом и наличия обратного билета. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:19:34 | alexey_kozak | Q: Где обменять валюту в Сеуле? | A: В Сеуле лучше менять валюту в Myeongdong и аэропорту Инчхон. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 13:19:39 | alexey_kozak | Q: Обмен валюты на Пхукете | A: На Пхукете обмен валют удобен в Патонге и на пляже Ката. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 13:19:44 | alexey_kozak | Q: Где поменять деньги на Бали? | A: На Бали лучше использовать банки и обменники в Убуде и Семиньяке. | Tag: currency_exchange | Prob: 1.00 | Type: high_conf
2025-11-28 13:19:52 | alexey_kozak | Q: Экскурсии на Бали | A: На Бали популярны туры по храмам, рисовым террасам и активные виды спорта. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:20:00 | alexey_kozak | Q: Туры в Сингапуре | A: В Сингапуре туры по Gardens by the Bay, Sentosa и Marina Bay Sands. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:20:05 | alexey_kozak | Q: Морские экскурсии на Пхукете | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:20:10 | alexey_kozak | Q: Такси в Токио | A: В Токио удобно использовать локальные такси-приложения и JR Line до центра. | Tag: taxi_service | Prob: 1.00 | Type: high_conf
2025-11-28 13:20:16 | alexey_kozak | Q: Как вызвать такси на Фукуоке? | A: На Фукуоке такси и тук-туки доступны по всему острову. | Tag: taxi_service | Prob: 1.00 | Type: high_conf
2025-11-28 13:20:20 | alexey_kozak | Q: Заказать трансфер на Бали | A: На Бали такси Grab или арендованный автомобиль наиболее удобны. | Tag: taxi_service | Prob: 1.00 | Type: high_conf
2025-11-28 13:20:26 | alexey_kozak | Q: Советы для путешественников по Азии | A: Могу дать общие советы по путешествиям по Азии. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:20:31 | alexey_kozak | Q: Что взять в отпуск? | A: Могу дать общие советы по путешествиям по Азии. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:20:38 | alexey_kozak | Q: Как сэкономить в путешествии? | A: Могу дать общие советы по путешествиям по Азии. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:24:24 | alexey_kozak | Q: Как сэкономить в путешествии? | A: Используйте общественный транспорт, чтобы экономить деньги. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:24:30 | alexey_kozak | Q: Что взять в отпуск? | A: Используйте общественный транспорт, чтобы экономить деньги. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:24:36 | alexey_kozak | Q: Советы для путешественников по Азии | A: Берите удобную обувь и легкую одежду. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:24:52 | alexey_kozak | Q: Виза в Шри-Ланку | A: Уточните страну или город, и я дам актуальные требования по визе и документам для граждан Беларуси. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:25:20 | alexey_kozak | Q: Виза в Шри-Ланку | A: В Шри-Ланку (Хиккадува) оформляется электронная авторизация ETA перед поездкой, пребывание до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:30:00 | alexey_kozak | Q: Виза в Шри-Ланку | A: В Шри-Ланку (Хиккадува) оформляется электронная авторизация ETA перед поездкой, пребывание до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:30:06 | alexey_kozak | Q: Что взять в отпуск? | A: Скачайте оффлайн-карты и изучите местные приложения для туристов. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:30:35 | alexey_kozak | Q: Советы туристу | A: Скачайте оффлайн-карты и изучите местные приложения для туристов. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:30:47 | alexey_kozak | Q: Как сэкономить в путешествии | A: Используйте общественный транспорт, чтобы экономить деньги. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:31:07 | alexey_kozak | Q: Экскурсии на Бали | A: На Бали популярны туры по храмам, рисовым террасам и активные виды спорта. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:31:16 | alexey_kozak | Q: Экскурсии на Пхукет | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:31:25 | alexey_kozak | Q: Экскурсии в Пухкете | A: В Токио доступны экскурсии по храмам, музеям и кварталам Shibuya и Asakusa. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:33:32 | alexey_kozak | Q: Экскурсии в Пхукете | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:38:07 | alexey_kozak | Q: Виза в Шри-Ланку | A: В Шри-Ланку (Хиккадува) оформляется электронная авторизация ETA перед поездкой, пребывание до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:38:14 | alexey_kozak | Q: Советы для путешественников по Азии | A: Могу дать общие советы по путешествиям по Азии. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:38:25 | alexey_kozak | Q: Что взять в отпуск? | A: Могу дать общие советы по путешествиям по Азии. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:38:33 | alexey_kozak | Q: Экскурсии в Пухкете | A: Уточните город и тип экскурсии (морская, культурная, природная), я подскажу варианты. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:38:46 | alexey_kozak | Q: Экскурсии в Пхукете | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:40:25 | alexey_kozak | Q: Экскурсии в Пхукете | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:40:30 | alexey_kozak | Q: Что взять в отпуск? | A: Скачайте оффлайн-карты и изучите местные приложения для туристов. | Tag: travel_tips | Prob: 1.00 | Type: high_conf
2025-11-28 13:40:38 | alexey_kozak | Q: Экскурсии в Пухкете | A: Уточните город и тип экскурсии (морская, культурная, природная), я подскажу варианты. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:40:46 | alexey_kozak | Q: Виза в Шри-Ланку | A: В Шри-Ланку (Хиккадува) оформляется электронная авторизация ETA перед поездкой, пребывание до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 13:40:59 | alexey_kozak | Q: Лучшие кафе на Бали | A: На Бали советую кафе с балийской кухней в Убуде и Семиньяке. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 13:45:39 | alexey_kozak | Q: Экскурсии в Пхукете | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 13:46:22 | alexey_kozak | Q: Виза в Шри-Ланку | A: В Шри-Ланку (Хиккадува) оформляется электронная авторизация ETA перед поездкой, пребывание до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:17:40 | alexey_kozak | Q: Лучшие кафе на Бали | A: На Бали советую кафе с балийской кухней в Убуде и Семиньяке. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 14:19:32 | alexey_kozak | Q: Лучшие кафе на Бали | A: На Бали советую кафе с балийской кухней в Убуде и Семиньяке. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 14:32:40 | alexey_kozak | Q: Привет | A: Здравствуйте! Куда планируете поехать? | Tag: greeting | Prob: 1.00 | Type: high_conf
2025-11-28 14:32:58 | alexey_kozak | Q: Лучшие кафе на Бали | A: На Бали советую кафе с балийской кухней в Убуде и Семиньяке. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 14:34:15 | alexey_kozak | Q: Лучшие кафе на Бали | A: На Бали советую кафе с балийской кухней в Убуде и Семиньяке. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 14:34:34 | alexey_kozak | Q: Экскурсии в Пхукете | A: Извините, я пока не знаю ответа на этот вопрос. Сохраню его для обучения. | Tag: unknown | Prob: 1.00 | Type: high_conf
2025-11-28 14:34:51 | alexey_kozak | Q: Экскурсии на Пхукете | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 14:37:49 | alexey_kozak | Q: Экскурсии в Пхукете | A: Извините, я пока не знаю ответа на этот вопрос. Сохраню его для обучения. | Tag: unknown | Prob: 1.00 | Type: high_conf
2025-11-28 14:38:00 | alexey_kozak | Q: Экскурсии на Пхукете | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 14:38:56 | alexey_kozak | Q: Экскурсии на Пхукете | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 14:39:06 | alexey_kozak | Q: Экскурсии в Пхукете | A: На Пхукете популярны морские экскурсии на острова Пхи-Пхи и сафари в джунгли. | Tag: excursions_tours | Prob: 1.00 | Type: high_conf
2025-11-28 14:41:12 | alexey_kozak | Q: Виза на Шри-ланка | A: В Шри-Ланку (Хиккадува) оформляется электронная авторизация ETA перед поездкой, пребывание до 30 дней. | Tag: visa_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:41:22 | alexey_kozak | Q: Где поесть на Пхукете | A: На Пхукете попробуйте морепродукты на пляже Патонг. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 14:42:02 | alexey_kozak | Q: Как погода в Бангкоке? | A: В Бангкоке сухой сезон с ноября по февраль, температура высока весь год, летние дожди с июня по октябрь. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:42:23 | alexey_kozak | Q: Какая сейчас температура на Бали? | A: На Бали рекомендуются серфинг, йога-ретриты, экскурсии по храмам и рисовым террасам, водные виды спорта. | Tag: activities | Prob: 0.55 | Type: clarification
2025-11-28 14:42:38 | alexey_kozak | Q: Какая сейчас погода на Бали? | A: На Бали сухой сезон с апреля по октябрь, сезон дождей с ноября по март. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:43:02 | alexey_kozak | Q: Посоветуй отель в Сеуле. | A: В Сеуле удобно бронировать отели в Myeongdong. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:43:10 | alexey_kozak | Q: погода на Бали | A: На Бали сухой сезон с апреля по октябрь, сезон дождей с ноября по март. | Tag: weather_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:44:22 | alexey_kozak | Q: Где лучше остановиться в Токио? | A: В Токио популярны отели в районе Shinjuku и Shibuya. | Tag: hotel_info | Prob: 1.00 | Type: high_conf
2025-11-28 14:44:30 | alexey_kozak | Q: Ресторан с морепродуктами на Пхукете. | A: На Пхукете попробуйте морепродукты на пляже Патонг. | Tag: restaurants | Prob: 1.00 | Type: high_conf
2025-11-28 14:44:37 | alexey_kozak | Q: Где можно поесть в Хиккадуве недорого? | A: В Хиккадува попробуйте карри, свежий тунец и кафе на пляже Narigama. | Tag: restaurants | Prob: 1.00 | Type: high_conf
